sensor_id,time,x,y,temperature
0,4.896,-0.5,-0.25,0.48704836176677474
0,4.944,-0.5,-0.25,0.48492758956569393
0,4.992,-0.5,-0.25,0.4828226614767488
1,0.0,0.45,0.35,0.9156122352096755
1,0.048,0.45,0.35,0.9034386604264767
1,0.096,0.45,0.35,0.8916030756228547
1,0.14400000000000002,0.45,0.35,0.8800921510781716
1,0.192,0.45,0.35,0.8688932425181766
1,0.24,0.45,0.35,0.8579943476986938
1,0.28800000000000003,0.45,0.35,0.8473840662290744
1,0.336,0.45,0.35,0.8370515623596454
1,0.384,0.45,0.35,0.8269865304823649
1,0.432,0.45,0.35,0.8171791631066039
1,0.48,0.45,0.35,0.8076201210539669
1,0.528,0.45,0.35,0.7983005055752485
1,0.5760000000000001,0.45,0.35,0.7892118320909942
1,0.624,0.45,0.35,0.780346005341334
1,0.672,0.45,0.35,0.7716952958673823
1,0.72,0.45,0.35,0.7632523178621361
1,0.768,0.45,0.35,0.755010008478101
1,0.8160000000000001,0.45,0.35,0.7469616086630988
1,0.864,0.45,0.35,0.739100645542142
1,0.912,0.45,0.35,0.7314209163010494
1,0.96,0.45,0.35,0.7239164734757983
1,1.008,0.45,0.35,0.7165816115183917
1,1.056,0.45,0.35,0.7094108544953471
1,1.104,0.45,0.35,0.702398944775009
1,1.1520000000000001,0.45,0.35,0.6955408325698386
1,1.2,0.45,0.35,0.6888316662152473
1,1.248,0.45,0.35,0.6822667830840062
1,1.296,0.45,0.35,0.6758417010525359
1,1.344,0.45,0.35,0.6695521104511272
1,1.3920000000000001,0.45,0.35,0.6633938664437208
1,1.44,0.45,0.35,0.6573629817941141
1,1.488,0.45,0.35,0.6514556199844646
1,1.536,0.45,0.35,0.6456680886589754
1,1.584,0.45,0.35,0.6399968333709817
1,1.6320000000000001,0.45,0.35,0.634438431615627
1,1.68,0.45,0.35,0.6289895871332125
1,1.728,0.45,0.35,0.6236471244703751
1,1.776,0.45,0.35,0.6184079837877017
1,1.824,0.45,0.35,0.6132692159034039
1,1.872,0.45,0.35,0.6082279775633658
1,1.92,0.45,0.35,0.6032815269283616
1,1.968,0.45,0.35,0.5984272192695826
1,2.016,0.45,0.35,0.5936625028638621
1,2.064,0.45,0.35,0.5889849150801991
1,2.112,0.45,0.35,0.5843920786493648
1,2.16,0.45,0.35,0.5798816981085574
1,2.208,0.45,0.35,0.575451556413254
1,2.2560000000000002,0.45,0.35,0.5710995117086101
1,2.3040000000000003,0.45,0.35,0.5668234942529633
1,2.352,0.45,0.35,0.562621503486223
1,2.4,0.45,0.35,0.5584916052361653
1,2.448,0.45,0.35,0.554431929055896
1,2.496,0.45,0.35,0.5504406656860019
1,2.544,0.45,0.35,0.5465160646351641
1,2.592,0.45,0.35,0.5426564318732768
1,2.64,0.45,0.35,0.5388601276313678
1,2.688,0.45,0.35,0.5351255643028867
1,2.736,0.45,0.35,0.5314512044411749
1,2.7840000000000003,0.45,0.35,0.5278355588481904
1,2.832,0.45,0.35,0.5242771847498011
1,2.88,0.45,0.35,0.5207746840532003
1,2.928,0.45,0.35,0.5173267016822297
1,2.976,0.45,0.35,0.5139319239866137
1,3.024,0.45,0.35,0.5105890772213231
1,3.072,0.45,0.35,0.5072969260924918
1,3.12,0.45,0.35,0.5040542723664992
1,3.168,0.45,0.35,0.5008599535390218
1,3.216,0.45,0.35,0.4977128415610282
1,3.2640000000000002,0.45,0.35,0.4946118416188625
1,3.3120000000000003,0.45,0.35,0.49155589096571667
1,3.36,0.45,0.35,0.48854395780194226
1,3.408,0.45,0.35,0.4855750402017952
1,3.456,0.45,0.35,0.48264816508433733
1,3.504,0.45,0.35,0.47976238722634884
1,3.552,0.45,0.35,0.47691678831521994
1,3.6,0.45,0.35,0.47411047603990525
1,3.648,0.45,0.35,0.47134258321812905
1,3.696,0.45,0.35,0.4686122669581279
1,3.744,0.45,0.35,0.46591870785331146
1,3.7920000000000003,0.45,0.35,0.4632611092083102
1,3.84,0.45,0.35,0.46063869629496135
1,3.888,0.45,0.35,0.4580507156368618
1,3.936,0.45,0.35,0.4554964343211914
1,3.984,0.45,0.35,0.45297513933657657
1,4.032,0.45,0.35,0.4504861369358316
1,4.08,0.45,0.35,0.4480287520224745
1,4.128,0.45,0.35,0.4456023275599715
1,4.176,0.45,0.35,0.44320622400271953
1,4.224,0.45,0.35,0.4408398187478261
1,4.272,0.45,0.35,0.43850250560679327
1,4.32,0.45,0.35,0.4361936942962595
1,4.368,0.45,0.35,0.43391280994699344
1,4.416,0.45,0.35,0.43165929263037534
1,4.464,0.45,0.35,0.42943259690163854
1,4.5120000000000005,0.45,0.35,0.42723219135918056
1,4.5600000000000005,0.45,0.35,0.4250575582192843
1,4.6080000000000005,0.45,0.35,0.4229081929056249
1,4.656,0.45,0.35,0.420783603652965
1,4.704,0.45,0.35,0.4186833111244708
1,4.752,0.45,0.35,0.41660684804210757
1,4.8,0.45,0.35,0.41455375882959894
1,4.848,0.45,0.35,0.4125235992674574
1,4.896,0.45,0.35,0.4105159361596171
1,4.944,0.45,0.35,0.4085303470112201
1,4.992,0.45,0.35,0.4065664197171287
2,0.0,0.25,-0.45,0.2242458504209962
2,0.048,0.25,-0.45,0.22569229225751106
2,0.096,0.25,-0.45,0.22712134422803548
2,0.14400000000000002,0.25,-0.45,0.22853308998070565
2,0.192,0.25,-0.45,0.22992760074686763
2,0.24,0.25,-0.45,0.23130493712371816
2,0.28800000000000003,0.25,-0.45,0.23266515072367983
2,0.336,0.25,-0.45,0.2340082856939385
2,0.384,0.25,-0.45,0.2353343801090592
2,0.432,0.25,-0.45,0.23664346722754598
2,0.48,0.25,-0.45,0.23793557655618602
2,0.528,0.25,-0.45,0.23921073459070924
2,0.5760000000000001,0.25,-0.45,0.24046896507366136
2,0.624,0.25,-0.45,0.2417102886946647
2,0.672,0.25,-0.45,0.24293472231819777
2,0.72,0.25,-0.45,0.24414227796401786
2,0.768,0.25,-0.45,0.24533296181983721
2,0.8160000000000001,0.25,-0.45,0.24650677353145123
2,0.864,0.25,-0.45,0.2476637059277101
2,0.912,0.25,-0.45,0.24880374523773904
2,0.96,0.25,-0.45,0.24992687177394948
2,1.008,0.25,-0.45,0.2510330609987372
2,1.056,0.25,-0.45,0.2521222848655348
2,1.104,0.25,-0.45,0.25319451332016535
2,1.1520000000000001,0.25,-0.45,0.2542497158585909
2,1.2,0.25,-0.45,0.25528786305526663
2,1.248,0.25,-0.45,0.25630892799720656
2,1.296,0.25,-0.45,0.2573128875791513
2,1.344,0.25,-0.45,0.2582997236330199
2,1.3920000000000001,0.25,-0.45,0.259269423879323
2,1.44,0.25,-0.45,0.2602219826992942
2,1.488,0.25,-0.45,0.2611574017344614
2,1.536,0.25,-0.45,0.26207569032568706
2,1.584,0.25,-0.45,0.2629768658068915
2,1.6320000000000001,0.25,-0.45,0.2638609536702289
2,1.68,0.25,-0.45,0.2647279876198559
2,1.728,0.25,-0.45,0.2655780095309756
